country,iso_code,date,total_vaccinations_x,people_vaccinated_x,people_fully_vaccinated_x,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred_x,people_vaccinated_per_hundred_x,people_fully_vaccinated_per_hundred_x,daily_vaccinations_per_million,vaccines,source_name,source_website,continent,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations_y,people_vaccinated_y,people_fully_vaccinated_y,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred_y,people_vaccinated_per_hundred_y,people_fully_vaccinated_per_hundred_y,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Cayman Islands,CYM,12/26/2020,0,0,,,,0,0,,,Pfizer/BioNTech,Cayman Islands Government,https://www.caymancompass.com/2021/01/25/vaccinations-move-to-stage-2-this-week/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,12/24/2020,420,420,,,,0,0,,,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,594152,3238,2202.857,16303,75,42.286,31081.058,169.385,115.235,852.836,3.923,2.212,1.14,,,,,,,,,44304,6213304,325.028,2.318,42240,2.21,0.058,17.2,tests performed,420,420,,,,0,0,,,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,12/25/2020,5191,5191,,4771,4771,0.03,0.03,,250,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,595831,1679,2099.429,16358,55,43.857,31168.889,87.831,109.825,855.714,2.877,2.294,1.14,,,,,,,,,48011,6261315,327.54,2.512,42308,2.213,0.069,14.5,tests performed,5191,5191,,4771,4771,0.03,0.03,,250,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,12/26/2020,8335,8335,,3144,3958,0.04,0.04,,207,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,598394,2563,2148.429,16404,46,43.286,31302.964,134.075,112.388,858.12,2.406,2.264,1.14,,,,,,,,,48273,6309588,330.065,2.525,42529,2.225,0.072,13.9,tests performed,8335,8335,,3144,3958,0.04,0.04,,207,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,12/27/2020,8646,8646,,311,2742,0.05,0.05,,143,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,600105,1711,2079.857,16443,39,41.286,31392.469,89.505,108.801,860.16,2.04,2.16,1.14,,,,,,,,,27297,6336885,331.493,1.428,39245,2.053,0.076,13.2,tests performed,8646,8646,,311,2742,0.05,0.05,,143,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,12/28/2020,,,,,2069,,,,108,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,602028,1923,2005,16443,0,35.143,31493.064,100.595,104.885,860.16,0,1.838,1.14,,,,,,,,,23491,6360376,332.722,1.229,36074,1.887,0.079,12.7,tests performed,,,,,2069,,,,108,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,12/29/2020,,,,,1665,,,,87,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,603986,1958,2113.857,16488,45,38.714,31595.491,102.426,110.579,862.514,2.354,2.025,1.15,,,,,,,,,22390,6382766,333.893,1.171,35000,1.831,0.081,12.3,tests performed,,,,,1665,,,,87,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,12/30/2020,,,,,1396,,,,73,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,606950,2964,2290.857,16499,11,38.714,31750.542,155.052,119.838,863.09,0.575,2.025,1.16,,,,,,,,,26092,6408858,335.258,1.365,34265,1.792,0.084,11.9,tests performed,,,,,1396,,,,73,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,12/31/2020,,,,,1204,,,,63,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,608973,2023,2117.286,16608,109,43.571,31856.369,105.826,110.759,868.792,5.702,2.279,1.17,,,,,,,,,42570,6451428,337.485,2.227,34018,1.78,0.086,11.6,tests performed,,,,,1204,,,,63,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/1/2021,,,,,530,,,,28,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,612564,3591,2390.429,16660,52,43.143,32044.22,187.851,125.047,871.512,2.72,2.257,1.18,,,,,,,,,50583,6502011,340.131,2.646,34385,1.799,0.088,11.4,tests performed,,,,,530,,,,28,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/2/2021,,,,,88,,,,5,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,615902,3338,2501.143,16724,64,45.714,32218.836,174.616,130.839,874.86,3.348,2.391,1.18,,,,,,,,,46178,6548189,342.546,2.416,34086,1.783,0.089,11.2,tests performed,,,,,88,,,,5,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/3/2021,,,,,51,,,,3,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,618191,2289,2583.714,16767,43,46.286,32338.577,119.741,135.158,877.109,2.249,2.421,1.18,,,,,,,,,29784,6577973,344.104,1.558,34441,1.802,0.089,11.2,tests performed,,,,,51,,,,3,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/4/2021,9051,9051,,,51,0.05,0.05,,3,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,620641,2450,2659,16767,0,46.286,32466.741,128.163,139.097,877.109,0,2.421,1.18,,,,,,,,,25497,6603470,345.438,1.334,34728,1.817,0.09,11.1,tests performed,9051,9051,,,51,0.05,0.05,,3,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/5/2021,10494,10494,,1443,250,0.05,0.05,,13,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,623101,2460,2730.714,16788,21,42.857,32595.427,128.687,142.848,878.208,1.099,2.242,1.18,,,,,,,,,25817,6629287,346.789,1.351,35217,1.842,0.09,11.1,tests performed,10494,10494,,1443,250,0.05,0.05,,13,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/6/2021,10699,10699,,205,272,0.06,0.06,,14,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,625483,2382,2647.571,16816,28,45.286,32720.034,124.606,138.499,879.672,1.465,2.369,1.19,,,,,,,,,32036,6661323,348.465,1.676,36066,1.887,0.091,11,tests performed,10699,10699,,205,272,0.06,0.06,,14,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/7/2021,,,,,344,,,,18,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,629176,3693,2886.143,16913,97,43.571,32913.22,193.187,150.979,884.747,5.074,2.279,1.2,,,,,,,,,47718,6709041,350.961,2.496,36802,1.925,0.089,11.2,tests performed,,,,,344,,,,18,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/8/2021,,,,,417,,,,22,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,633381,4205,2973.857,16974,61,44.857,33133.191,219.97,155.567,887.938,3.191,2.347,1.21,,,,,,,,,54041,6763082,353.788,2.827,37296,1.951,0.08,12.5,tests performed,,,,,417,,,,22,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/9/2021,,,,,489,,,,26,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,637742,4361,3120,17037,63,44.714,33361.322,228.131,163.212,891.233,3.296,2.339,1.21,,,,,,,,,58116,6821198,356.828,3.04,39001,2.04,0.08,12.5,tests performed,,,,,489,,,,26,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/10/2021,,,,,562,,,,29,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,641923,4181,3390.286,17096,59,47,33580.037,218.715,177.351,894.32,3.086,2.459,1.2,,,,,,,,,59726,6880924,359.952,3.124,43279,2.264,0.083,12,tests performed,,,,,562,,,,29,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/11/2021,,,,,635,,,,33,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,645892,3969,3607.286,17162,66,56.429,33787.662,207.625,188.703,897.772,3.453,2.952,1.19,,,,,,,,,57438,6938362,362.957,3.005,47842,2.503,0.082,12.2,tests performed,,,,,635,,,,33,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/12/2021,,,,,508,,,,27,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,649135,3243,3719.143,17182,20,56.286,33957.308,169.647,194.554,898.818,1.046,2.944,1.19,,,,,,,,,42722,6981084,365.192,2.235,50257,2.629,0.081,12.3,tests performed,,,,,508,,,,27,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/13/2021,14612,11743,2869,,559,0.08,0.06,0.02,29,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,652525,3390,3863.143,17204,22,55.429,34134.645,177.336,202.087,899.969,1.151,2.9,1.18,,,,,,,,,41460,7022544,367.361,2.169,51603,2.699,0.08,12.5,tests performed,14612,11743,2869,,559,0.08,0.06,0.02,29,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/14/2021,18526,12787,5739,3914,1038,0.1,0.07,0.03,54,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,656712,4187,3933.714,17294,90,54.429,34353.673,219.029,205.779,904.677,4.708,2.847,1.18,,,,,,,,,54116,7076660,370.192,2.831,52517,2.747,0.079,12.7,tests performed,18526,12787,5739,3914,1038,0.1,0.07,0.03,54,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/15/2021,21876,13755,8121,3350,1437,0.11,0.07,0.04,75,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,661180,4468,3971.286,17369,75,56.429,34587.402,233.728,207.744,908.601,3.923,2.952,1.17,,,,,,,,,58977,7135637,373.277,3.085,53222,2.784,0.079,12.7,tests performed,21876,13755,8121,3350,1437,0.11,0.07,0.04,75,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/16/2021,21937,13766,8171,61,1366,0.11,0.07,0.04,71,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,665493,4313,3964.429,17435,66,56.857,34813.022,225.62,207.386,912.053,3.453,2.974,1.17,,,,,,,,,65199,7200836,376.687,3.411,54234,2.837,0.078,12.8,tests performed,21937,13766,8171,61,1366,0.11,0.07,0.04,71,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/17/2021,21972,13781,8191,35,1291,0.11,0.07,0.04,68,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,669832,4339,3987,17477,42,54.429,35040.002,226.98,208.566,914.25,2.197,2.847,1.16,,,,,,,,,68458,7269294,380.269,3.581,55481,2.902,0.079,12.7,tests performed,21972,13781,8191,35,1291,0.11,0.07,0.04,68,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/18/2021,32385,24025,8360,10413,2699,0.17,0.13,0.04,141,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,673750,3918,3979.714,17547,70,55,35244.959,204.957,208.185,917.912,3.662,2.877,1.16,,,,,,,,,55673,7324967,383.181,2.912,55229,2.889,0.079,12.7,tests performed,32385,24025,8360,10413,2699,0.17,0.13,0.04,141,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/19/2021,50924,42564,8360,18539,5267,0.27,0.22,0.04,276,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,677151,3401,4002.286,17573,26,55.857,35422.871,177.912,209.366,919.272,1.36,2.922,1.15,,,,,,,,,42013,7366980,385.379,2.198,55128,2.884,0.081,12.3,tests performed,50924,42564,8360,18539,5267,0.27,0.22,0.04,276,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/20/2021,54036,45676,8360,3112,5632,0.28,0.24,0.04,295,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,680740,3589,4030.714,17594,21,55.714,35610.617,187.746,210.853,920.371,1.099,2.915,1.15,,,,,,,,,41504,7408484,387.55,2.171,55134,2.884,0.082,12.2,tests performed,54036,45676,8360,3112,5632,0.28,0.24,0.04,295,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/21/2021,62822,54458,8364,8786,6328,0.33,0.28,0.04,331,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,685107,4367,4056.429,17702,108,58.286,35839.062,228.445,212.198,926.02,5.65,3.049,1.16,,,,,,,,,56928,7465412,390.528,2.978,55536,2.905,0.084,11.9,tests performed,62822,54458,8364,8786,6328,0.33,0.28,0.04,331,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/22/2021,63047,54683,8364,225,5882,0.33,0.29,0.04,308,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,690066,4959,4126.571,17786,84,59.571,36098.475,259.413,215.868,930.415,4.394,3.116,1.16,,,,,,,,,62516,7527928,393.798,3.27,56042,2.932,0.084,11.9,tests performed,63047,54683,8364,225,5882,0.33,0.29,0.04,308,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/23/2021,63939,55575,8364,892,6000,0.33,0.29,0.04,314,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,694647,4581,4164.857,17854,68,59.857,36338.115,239.64,217.87,933.972,3.557,3.131,,,,,,,,,,58428,7586356,396.855,3.056,55074,2.881,0.084,11.9,tests performed,63939,55575,8364,892,6000,0.33,0.29,0.04,314,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/24/2021,,,,,6020,,,,315,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,699110,4463,4182.571,17933,79,65.143,36571.582,233.467,218.797,938.104,4.133,3.408,,,,,,,,,,65500,7651856,400.281,3.426,54652,2.859,0.084,11.9,tests performed,,,,,6020,,,,315,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/25/2021,64286,55798,8488,,4557,0.34,0.29,0.04,238,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,703178,4068,4204,17999,66,64.571,36784.385,212.804,219.918,941.557,3.453,3.378,,,,,,,,,,55229,7707085,403.17,2.889,54588,2.856,0.084,11.9,tests performed,64286,55798,8488,,4557,0.34,0.29,0.04,238,79.17,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
Chile,CHL,1/26/2021,66569,56551,10018,2283,2235,0.35,0.3,0.05,117,Pfizer/BioNTech,Department of Statistics and Health Information,https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false,South America,Chile,706500,3322,4192.714,18023,24,64.286,36958.165,173.779,219.328,942.812,1.255,3.363,,,,,,,,,,42995,7750080,405.419,2.249,54729,2.863,0.083,12,tests performed,66569,56551,10018,2283,2235,0.35,0.3,0.05,117,,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,,2.11,80.18,0.843
